entry_date,entry_spx,entry_vix,d5_spx,d5_vix,d5_drift,d5_pct,d5_date,d5_max_drift,d7_spx,d7_vix,d7_drift,d7_pct,d7_date,d7_max_drift,d10_spx,d10_vix,d10_drift,d10_pct,d10_date,d10_max_drift,d12_spx,d12_vix,d12_drift,d12_pct,d12_date,d12_max_drift,d14_spx,d14_vix,d14_drift,d14_pct,d14_date,d14_max_drift
2025-02-21,6013.13,18.21,5954.5,19.63,58.63000000000011,0.9750329695183725,2025-02-28,151.5600000000004,5778.15,23.51,234.98000000000047,3.907781804151922,2025-03-04,234.98000000000047,5770.2,23.37,242.9300000000003,4.039992483116119,2025-03-07,274.6099999999997,5572.07,26.92,441.0600000000004,7.334948687289322,2025-03-11,441.0600000000004,5521.52,24.66,491.6099999999997,8.175609042212619,2025-03-13,491.6099999999997
2025-05-16,5958.38,17.24,5802.82,22.29,155.5600000000004,2.610776754755494,2025-05-23,155.5600000000004,5888.55,19.31,69.82999999999993,1.1719628489623006,2025-05-28,155.5600000000004,5935.94,18.36,22.44000000000051,0.37661243492359514,2025-06-02,155.5600000000004,5970.81,17.61,12.430000000000291,0.20861375071748178,2025-06-04,155.5600000000004,6000.36,16.77,41.97999999999956,0.7045539223748664,2025-06-06,155.5600000000004
2025-05-30,5911.69,18.57,6000.36,16.77,88.67000000000007,1.4999095013439485,2025-06-06,88.67000000000007,6038.81,16.95,127.1200000000008,2.1503157303579994,2025-06-10,127.1200000000008,5976.97,20.82,65.28000000000065,1.1042527602090209,2025-06-13,133.57000000000062,5982.72,21.6,71.03000000000065,1.2015176709198327,2025-06-17,133.57000000000062,5967.84,20.62,56.150000000000546,0.9498129976368949,2025-06-20,133.57000000000062
2025-06-06,6000.36,16.77,5976.97,20.82,23.389999999999418,0.3898099447366395,2025-06-13,44.900000000000546,5982.72,21.6,17.639999999999418,0.2939823610583268,2025-06-17,44.900000000000546,6025.17,19.83,24.8100000000004,0.41347519148851736,2025-06-23,44.900000000000546,6092.16,16.76,91.80000000000018,1.5299082055076727,2025-06-25,91.82000000000062,6173.07,16.32,172.71000000000004,2.878327300361979,2025-06-27,172.71000000000004
2025-06-27,6173.07,16.32,6229.98,17.79,56.909999999999854,0.9219075759711108,2025-07-07,106.28000000000065,6263.26,15.94,90.19000000000051,1.4610234453845576,2025-07-09,106.28000000000065,6268.56,17.2,95.49000000000069,1.5468802394918686,2025-07-14,107.39000000000033,6263.7,17.16,90.63000000000011,1.4681511792349693,2025-07-16,107.39000000000033,6296.79,16.41,123.72000000000025,2.004189163576636,2025-07-18,124.28999999999996
2025-07-11,6259.75,16.4,6296.79,16.41,37.039999999999964,0.5917169216022998,2025-07-18,37.60999999999967,6309.62,16.5,49.86999999999989,0.7966771835935922,2025-07-22,49.86999999999989,6388.64,14.93,128.89000000000033,2.0590279164503427,2025-07-25,128.89000000000033,6370.86,15.98,111.10999999999967,1.7749910140181262,2025-07-29,130.02000000000044,6339.39,16.72,79.64000000000033,1.2722552817604589,2025-07-31,130.02000000000044
2025-07-18,6296.79,16.41,6388.64,14.93,91.85000000000036,1.4586797399945108,2025-07-25,91.85000000000036,6370.86,15.98,74.06999999999971,1.1763136455241434,2025-07-29,92.98000000000047,6238.01,20.38,58.779999999999745,0.9334915091657773,2025-08-01,92.98000000000047,6299.19,17.85,2.399999999999636,0.03811465842118979,2025-08-05,92.98000000000047,6340.0,16.57,43.210000000000036,0.6862226626582757,2025-08-07,92.98000000000047
2025-07-25,6388.64,14.93,6238.01,20.38,150.6300000000001,2.3577788073831063,2025-08-01,150.6300000000001,6299.19,17.85,89.45000000000073,1.4001415011645784,2025-08-05,150.6300000000001,6389.45,15.15,0.8099999999994907,0.012678754789743837,2025-08-08,150.6300000000001,6445.76,14.73,57.11999999999989,0.8940870044328666,2025-08-12,150.6300000000001,6468.54,14.83,79.89999999999964,1.2506574169150184,2025-08-14,150.6300000000001
2025-08-08,6389.45,15.15,6449.8,15.09,60.350000000000364,0.9445257416522607,2025-08-15,79.09000000000015,6411.37,15.57,21.920000000000073,0.34306552207154095,2025-08-19,79.09000000000015,6466.91,14.22,77.46000000000004,1.2123109187801773,2025-08-22,79.09000000000015,6465.94,14.62,76.48999999999978,1.1971296433965333,2025-08-26,79.09000000000015,6501.86,14.43,112.40999999999985,1.7593063565721596,2025-08-28,112.40999999999985
2025-08-15,6449.8,15.09,6466.91,14.22,17.109999999999673,0.26527954355173294,2025-08-22,79.63000000000011,6465.94,14.62,16.139999999999418,0.2502403175292167,2025-08-26,79.63000000000011,6460.26,15.36,10.460000000000036,0.16217557133554583,2025-08-29,79.63000000000011,6448.26,16.35,1.5399999999999636,0.023876709355328284,2025-09-03,79.63000000000011,6481.5,15.18,31.699999999999818,0.4914881081583897,2025-09-05,79.63000000000011
2025-08-22,6466.91,14.22,6460.26,15.36,6.649999999999636,0.10283118212561543,2025-08-29,34.94999999999982,6448.26,16.35,18.649999999999636,0.28839121002147294,2025-09-03,51.36999999999989,6495.15,15.11,28.23999999999978,0.4366845989815814,2025-09-08,51.36999999999989,6532.04,15.35,65.13000000000011,1.0071270514047685,2025-09-10,65.13000000000011,6584.29,14.76,117.38000000000011,1.8150863395346482,2025-09-12,120.5600000000004
2025-08-29,6460.26,15.36,6495.15,15.11,34.88999999999942,0.5400711426475006,2025-09-08,44.720000000000255,6532.04,15.35,71.77999999999975,1.1111007916090023,2025-09-10,71.77999999999975,6615.28,15.69,155.01999999999953,2.399593824397153,2025-09-15,155.01999999999953,6600.35,15.72,140.09000000000015,2.168488574763247,2025-09-17,155.01999999999953,6664.36,15.45,204.09999999999945,3.1593155693424015,2025-09-19,204.09999999999945
2025-09-05,6481.5,15.18,6584.29,14.76,102.78999999999996,1.5858983260047823,2025-09-12,105.97000000000025,6606.76,16.36,125.26000000000022,1.9325773354933307,2025-09-16,133.77999999999975,6664.36,15.45,182.85999999999967,2.82126051068425,2025-09-19,182.85999999999967,6656.92,16.64,175.42000000000007,2.706472267222095,2025-09-23,212.25,6604.72,16.74,123.22000000000025,1.901103139705319,2025-09-25,212.25
2025-09-12,6584.29,14.76,6664.36,15.45,80.06999999999971,1.216076448637586,2025-09-19,80.06999999999971,6656.92,16.64,72.63000000000011,1.1030802106225595,2025-09-23,109.46000000000004,6643.7,15.29,59.409999999999854,0.9022992608162741,2025-09-26,109.46000000000004,6688.46,16.28,104.17000000000007,1.5820992088744583,2025-09-30,109.46000000000004,6715.35,16.63,131.0600000000004,1.9904955583669675,2025-10-02,131.0600000000004
2025-09-19,6664.36,15.45,6643.7,15.29,20.659999999999854,0.3100072625128273,2025-09-26,59.63999999999942,6688.46,16.28,24.100000000000364,0.3616251222923186,2025-09-30,59.63999999999942,6715.79,16.65,51.43000000000029,0.7717170140868784,2025-10-03,59.63999999999942,6714.59,17.24,50.23000000000047,0.7537107839312474,2025-10-07,75.92000000000007,6735.11,16.43,70.75,1.061617319592579,2025-10-09,89.36000000000058
2025-09-26,6643.7,15.29,6715.79,16.65,72.09000000000015,1.0850881286030396,2025-10-03,72.09000000000015,6714.59,17.24,70.89000000000033,1.067025904240112,2025-10-07,96.57999999999993,6552.51,21.66,91.1899999999996,1.3725785330463387,2025-10-10,110.02000000000044,6644.31,20.81,0.6100000000005821,0.009181630717831662,2025-10-14,110.02000000000044,6629.07,25.31,14.63000000000011,0.22020861869139352,2025-10-16,110.02000000000044
2025-10-03,6715.79,16.65,6552.51,21.66,163.27999999999975,2.431285075918094,2025-10-10,163.27999999999975,6644.31,20.81,71.47999999999956,1.0643572833575732,2025-10-14,163.27999999999975,6664.01,20.78,51.779999999999745,0.7710187483527589,2025-10-17,163.27999999999975,6735.35,17.87,19.5600000000004,0.29125389566976334,2025-10-21,163.27999999999975,6738.44,17.3,22.649999999999636,0.3372648638507106,2025-10-23,163.27999999999975
2025-10-24,6791.69,16.37,6840.2,17.44,48.51000000000022,0.7142552148287131,2025-10-31,99.20000000000073,6771.55,19.0,20.139999999999418,0.29653885851679657,2025-11-04,99.20000000000073,6728.8,19.08,62.88999999999942,0.9259845487647319,2025-11-07,99.20000000000073,6846.61,17.28,54.92000000000007,0.8086352586764131,2025-11-11,99.20000000000073,6737.49,20.0,54.19999999999982,0.7980340681038124,2025-11-13,99.20000000000073
2025-10-31,6840.2,17.44,6728.8,19.08,111.39999999999964,1.6286073506622563,2025-11-07,119.88000000000011,6846.61,17.28,6.4099999999998545,0.09371071021314954,2025-11-11,119.88000000000011,6734.11,19.83,106.09000000000015,1.550978041577734,2025-11-14,119.88000000000011,6617.32,24.69,222.8800000000001,3.2583842577702424,2025-11-18,222.8800000000001,6538.76,26.42,301.4399999999996,4.4068886874652735,2025-11-20,301.4399999999996
2025-11-28,6849.09,16.35,6870.4,15.41,21.30999999999949,0.31113622393631113,2025-12-05,36.460000000000036,6840.51,16.93,8.579999999999927,0.1252721164417452,2025-12-09,36.460000000000036,6827.41,15.74,21.68000000000029,0.31653840145187595,2025-12-12,51.909999999999854,6800.26,16.48,48.82999999999993,0.7129414272552985,2025-12-16,51.909999999999854,6774.76,16.87,74.32999999999993,1.0852536614353137,2025-12-18,127.65999999999985
2025-12-05,6870.4,15.41,6827.41,15.74,42.98999999999978,0.6257277596646452,2025-12-12,42.98999999999978,6800.26,16.48,70.13999999999942,1.0209012575686922,2025-12-16,70.13999999999942,6834.5,14.91,35.899999999999636,0.5225314392175076,2025-12-19,148.96999999999935,6909.79,14.0,39.39000000000033,0.5733290638099722,2025-12-23,148.96999999999935,6929.94,13.6,59.539999999999964,0.8666162086632505,2025-12-26,148.96999999999935
2025-12-12,6827.41,15.74,6834.5,14.91,7.0900000000001455,0.10384611441234884,2025-12-19,105.97999999999956,6909.79,14.0,82.38000000000011,1.2066068977840807,2025-12-23,105.97999999999956,6905.74,14.2,78.32999999999993,1.1472871850379562,2025-12-29,105.97999999999956,6845.5,14.95,18.090000000000146,0.2649613835993465,2025-12-31,105.97999999999956,6902.05,14.9,74.64000000000033,1.093240335647051,2026-01-05,105.97999999999956
2025-12-19,6834.5,14.91,6905.74,14.2,71.23999999999978,1.0423586216987313,2025-12-29,97.55000000000018,6845.5,14.95,11.0,0.1609481308069354,2025-12-31,97.55000000000018,6944.82,14.75,110.31999999999971,1.6141634355110062,2026-01-06,110.31999999999971,6921.46,15.45,86.96000000000004,1.2723681322701008,2026-01-08,110.31999999999971,6977.27,15.12,142.77000000000044,2.088960421391476,2026-01-12,142.77000000000044
2025-12-26,6929.94,13.6,6902.05,14.9,27.889999999999418,0.4024565869257081,2026-01-05,84.4399999999996,6920.93,15.38,9.009999999999309,0.1300155556902269,2026-01-07,84.4399999999996,6977.27,15.12,47.33000000000084,0.6829784962063286,2026-01-12,84.4399999999996,6926.6,16.75,3.339999999999236,0.048196665483384214,2026-01-14,84.4399999999996,6940.01,15.86,10.070000000000618,0.14531150341850896,2026-01-16,84.4399999999996
2026-01-02,6858.47,14.51,6966.28,14.49,107.80999999999949,1.5719249336951169,2026-01-09,107.80999999999949,6963.74,15.98,105.26999999999953,1.5348904347471013,2026-01-13,118.80000000000018,6940.01,15.86,81.53999999999996,1.1888948992996975,2026-01-16,118.80000000000018,6875.62,16.9,17.149999999999636,0.2500557704560877,2026-01-21,118.80000000000018,6915.61,16.09,57.13999999999942,0.8331304212163851,2026-01-23,118.80000000000018
2026-01-09,6966.28,14.49,6940.01,15.86,26.269999999999527,0.37710226979104383,2026-01-16,39.67999999999938,6875.62,16.9,90.65999999999985,1.3014119443949979,2026-01-21,169.42000000000007,6950.23,16.15,16.050000000000182,0.23039556262453106,2026-01-26,169.42000000000007,6978.03,16.35,11.75,0.16866964865035572,2026-01-28,169.42000000000007,6939.03,17.44,27.25,0.39117003623167607,2026-01-30,169.42000000000007
2026-01-16,6940.01,15.86,6950.23,16.15,10.219999999999345,0.14726203564547233,2026-01-26,143.15000000000055,6978.03,16.35,38.01999999999953,0.5478378273230086,2026-01-28,143.15000000000055,6976.44,16.34,36.42999999999938,0.5249271975112338,2026-02-02,143.15000000000055,6882.72,18.64,57.289999999999964,0.8255031332807873,2026-02-04,143.15000000000055,6932.3,17.76,7.710000000000036,0.11109494078538842,2026-02-06,143.15000000000055
2026-01-23,6915.61,16.09,6939.03,17.44,23.420000000000073,0.33865414619968554,2026-01-30,62.99000000000069,6917.81,18.0,2.2000000000007276,0.03181208888298686,2026-02-03,62.99000000000069,6932.3,17.76,16.69000000000051,0.24133807429858695,2026-02-06,117.21000000000004,6941.81,17.79,26.200000000000728,0.37885305851545603,2026-02-10,117.21000000000004,6832.76,20.82,82.84999999999945,1.1980143472520783,2026-02-12,117.21000000000004
2026-01-30,6939.03,17.44,6932.3,17.76,6.729999999999563,0.09698761930701501,2026-02-06,140.6300000000001,6941.81,17.79,2.780000000000655,0.04006323650424706,2026-02-10,140.6300000000001,6836.17,20.6,102.85999999999967,1.4823397506567875,2026-02-13,140.6300000000001,6881.31,19.62,57.719999999999345,0.8318165507282624,2026-02-18,140.6300000000001,6909.51,19.09,29.519999999999527,0.4254196912248474,2026-02-20,140.6300000000001
2026-02-06,6932.3,17.76,6836.17,20.6,96.13000000000011,1.3866970558112042,2026-02-13,99.53999999999996,6881.31,19.62,50.98999999999978,0.7355423164029222,2026-02-18,99.53999999999996,6837.75,21.01,94.55000000000018,1.3639051974092318,2026-02-23,99.53999999999996,6946.13,17.93,13.829999999999927,0.19950088715144942,2026-02-25,99.53999999999996,6878.88,19.86,53.42000000000007,0.770595617616088,2026-02-27,99.53999999999996
2026-04-17,7126.06,17.48,7165.08,18.71,39.01999999999953,0.5475676601095069,2026-04-24,62.05000000000018,7138.8,17.83,12.739999999999782,0.178780420035753,2026-04-28,62.05000000000018,7230.12,16.99,104.05999999999949,1.4602739802920475,2026-05-01,104.05999999999949,7259.22,17.38,133.15999999999985,1.8686342803737248,2026-05-05,133.15999999999985,7337.11,17.08,211.04999999999927,2.9616646505923225,2026-05-07,239.0599999999995
2026-04-24,7165.08,18.71,7230.12,16.99,65.03999999999996,0.9077358522165833,2026-05-01,65.03999999999996,7259.22,17.38,94.14000000000033,1.3138722805607241,2026-05-05,94.14000000000033,7398.93,17.19,233.85000000000036,3.2637458339613845,2026-05-08,233.85000000000036,7400.96,17.99,235.8800000000001,3.292077687897415,2026-05-12,247.76000000000022,7501.24,17.26,336.15999999999985,4.691643359180914,2026-05-14,336.15999999999985
2026-05-01,7230.12,16.99,7398.93,17.19,168.8100000000004,2.334816019651132,2026-05-08,168.8100000000004,7400.96,17.99,170.84000000000015,2.3628930086914206,2026-05-12,182.72000000000025,7408.5,18.43,178.3800000000001,2.4671789679839353,2026-05-15,271.1199999999999,,,,,,271.1199999999999,,,,,,271.1199999999999
2026-05-08,7398.93,17.19,7408.5,18.43,9.569999999999709,0.12934302662681912,2026-05-15,102.30999999999949,,,,,,102.30999999999949,,,,,,102.30999999999949,,,,,,102.30999999999949,,,,,,102.30999999999949
2026-05-15,7408.5,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
